id	node1	label	node2
Q409712-description-en-ca	Q409712	description	'chemical compound'@en-ca
Q409712-description-en-gb	Q409712	description	'chemical compound'@en-gb
Q409729-description-en	Q409729	description	'chemical compound'@en
Q409729-description-en-ca	Q409729	description	'chemical compound'@en-ca
Q409729-description-en-gb	Q409729	description	'chemical compound'@en-gb
Q409761-description-en	Q409761	description	'chemical compound'@en
Q409761-description-en-ca	Q409761	description	'chemical compound'@en-ca
Q409761-description-en-gb	Q409761	description	'chemical compound'@en-gb
Q409770-description-en	Q409770	description	'glycoprotein polypeptide hormones secreted by gonadotrope cells of the anterior pituitary of vertebrates'@en
Q409898-description-en	Q409898	description	'chemical compound'@en
Q409898-description-en-ca	Q409898	description	'chemical compound'@en-ca
Q409898-description-en-gb	Q409898	description	'chemical compound'@en-gb
Q409935-description-en-ca	Q409935	description	'chemical compound'@en-ca
Q409935-description-en-gb	Q409935	description	'chemical compound'@en-gb
Q409935-description-en	Q409935	description	'pharmaceutical drug'@en
Q410011-description-en	Q410011	description	'pair of enantiomers'@en
Q410061-description-en	Q410061	description	'antiarrhythmic medication used to treat and prevent a number of types of irregular heartbeats'@en
Q410061-description-en-ca	Q410061	description	'chemical compound'@en-ca
Q410061-description-en-gb	Q410061	description	'chemical compound'@en-gb
Q410074-description-en	Q410074	description	'chemical compound'@en
Q410074-description-en-ca	Q410074	description	'chemical compound'@en-ca
Q410074-description-en-gb	Q410074	description	'chemical compound'@en-gb
Q41014512-description-en	Q41014512	description	'ChEBI ontolgy term, enzyme inhibitor'@en
Q410174-description-en	Q410174	description	'chemical compound'@en
Q410174-description-en-ca	Q410174	description	'chemical compound'@en-ca
Q410174-description-en-gb	Q410174	description	'chemical compound'@en-gb
Q410189-description-en-ca	Q410189	description	'chemical compound'@en-ca
Q410189-description-en-gb	Q410189	description	'chemical compound'@en-gb
Q410189-description-en	Q410189	description	'pharmaceutical drug'@en
Q410195-description-en	Q410195	description	'chemical compound'@en
Q410195-description-en-ca	Q410195	description	'chemical compound'@en-ca
Q410195-description-en-gb	Q410195	description	'chemical compound'@en-gb
Q410237-description-en-ca	Q410237	description	'chemical compound'@en-ca
Q410237-description-en-gb	Q410237	description	'chemical compound'@en-gb
Q410237-description-en	Q410237	description	'medication that is used to reduce the risk of heart disease and stroke in those at high risk.'@en
Q410273-description-en	Q410273	description	'chemical compound'@en
Q410273-description-en-ca	Q410273	description	'chemical compound'@en-ca
Q410273-description-en-gb	Q410273	description	'chemical compound'@en-gb
Q410291-description-en	Q410291	description	'chemical compound'@en
Q410291-description-en-ca	Q410291	description	'chemical compound'@en-ca
Q410291-description-en-gb	Q410291	description	'chemical compound'@en-gb
Q410346-description-en	Q410346	description	'an anticonvulsant drug used in the treatment of epilepsy and bipolar disorder'@en
Q410346-description-en-ca	Q410346	description	'chemical compound'@en-ca
Q410346-description-en-gb	Q410346	description	'chemical compound'@en-gb
Q410352-description-en	Q410352	description	'chemical compound'@en
Q410352-description-en-ca	Q410352	description	'chemical compound'@en-ca
Q410352-description-en-gb	Q410352	description	'chemical compound'@en-gb
Q410358-description-en-ca	Q410358	description	'chemical compound'@en-ca
Q410358-description-en-gb	Q410358	description	'chemical compound'@en-gb
Q410358-description-en	Q410358	description	'racemic mixture'@en
Q410400-description-en	Q410400	description	'chemical compound'@en
Q410400-description-en-ca	Q410400	description	'chemical compound'@en-ca
Q410400-description-en-gb	Q410400	description	'chemical compound'@en-gb
Q410412-description-en	Q410412	description	'an antiepileptic drug'@en
Q410412-description-en-ca	Q410412	description	'chemical compound'@en-ca
Q410412-description-en-gb	Q410412	description	'chemical compound'@en-gb
Q410441-description-en	Q410441	description	'chemical compound'@en
Q410441-description-en-ca	Q410441	description	'chemical compound'@en-ca
Q410441-description-en-gb	Q410441	description	'chemical compound'@en-gb
Q410513-description-en	Q410513	description	'chemical compound'@en
Q410513-description-en-ca	Q410513	description	'chemical compound'@en-ca
Q410513-description-en-gb	Q410513	description	'chemical compound'@en-gb
Q410546-description-en	Q410546	description	'chemical compound'@en
Q410546-description-en-ca	Q410546	description	'chemical compound'@en-ca
Q410546-description-en-gb	Q410546	description	'chemical compound'@en-gb
Q410551-description-en	Q410551	description	'chemical compound'@en
Q410551-description-en-ca	Q410551	description	'chemical compound'@en-ca
Q410551-description-en-gb	Q410551	description	'chemical compound'@en-gb
Q410608-description-en	Q410608	description	'chemical compound'@en
Q410608-description-en-ca	Q410608	description	'chemical compound'@en-ca
Q410608-description-en-gb	Q410608	description	'chemical compound'@en-gb
Q410656-description-en	Q410656	description	'chemical compound'@en
Q410656-description-en-ca	Q410656	description	'chemical compound'@en-ca
Q410656-description-en-gb	Q410656	description	'chemical compound'@en-gb
Q410663-description-en	Q410663	description	'chemical compound'@en
Q410663-description-en-ca	Q410663	description	'chemical compound'@en-ca
Q410663-description-en-gb	Q410663	description	'chemical compound'@en-gb
Q410789-description-en	Q410789	description	'chemical compound'@en
Q410789-description-en-ca	Q410789	description	'chemical compound'@en-ca
Q410789-description-en-gb	Q410789	description	'chemical compound'@en-gb
Q410794-description-en	Q410794	description	'chemical compound'@en
Q410794-description-en-ca	Q410794	description	'chemical compound'@en-ca
Q410794-description-en-gb	Q410794	description	'chemical compound'@en-gb
Q410897-description-en	Q410897	description	'group of β-lactam antibiotics'@en
Q410943-description-en	Q410943	description	'class of pharmacological agents, which reduces or diminishes the effect of an agonist on a receptor'@en
Q410965-description-en-ca	Q410965	description	'chemical compound'@en-ca
Q410965-description-en-gb	Q410965	description	'chemical compound'@en-gb
Q410965-description-en	Q410965	description	'pharmaceutical drug'@en
Q41112-description-en	Q41112	description	'psychotic disorder characterized by emotional responsiveness and disintegration of thought process'@en
Q411159-description-en	Q411159	description	'chemical compound'@en
Q411159-description-en-ca	Q411159	description	'chemical compound'@en-ca
Q411159-description-en-gb	Q411159	description	'chemical compound'@en-gb
Q411175-description-en	Q411175	description	'chemical compound'@en
Q411175-description-en-ca	Q411175	description	'chemical compound'@en-ca
Q411175-description-en-gb	Q411175	description	'chemical compound'@en-gb
Q411188-description-en	Q411188	description	'chemical compound'@en
Q411188-description-en-ca	Q411188	description	'chemical compound'@en-ca
Q411188-description-en-gb	Q411188	description	'chemical compound'@en-gb
Q411193-description-en	Q411193	description	'any organic compound having a sulfonyl group substituted by two organyl groups'@en
Q411208-description-en	Q411208	description	'chemical compound'@en
Q411208-description-en-ca	Q411208	description	'chemical compound'@en-ca
Q411208-description-en-gb	Q411208	description	'chemical compound'@en-gb
Q4112083-description-en	Q4112083	description	'currency in a virtual environment'@en
Q411229-description-en	Q411229	description	'chemical compound'@en
Q411229-description-en-ca	Q411229	description	'chemical compound'@en-ca
Q411229-description-en-gb	Q411229	description	'chemical compound'@en-gb
Q411240-description-en	Q411240	description	'chemical compound'@en
Q411240-description-en-ca	Q411240	description	'chemical compound'@en-ca
Q411240-description-en-gb	Q411240	description	'chemical compound'@en-gb
Q411325-description-en	Q411325	description	'beta blocker medication primarily used to treat high blood pressure'@en
Q411325-description-en-ca	Q411325	description	'chemical compound'@en-ca
Q411325-description-en-gb	Q411325	description	'chemical compound'@en-gb
Q411330-description-en-ca	Q411330	description	'chemical compound'@en-ca
Q411330-description-en-gb	Q411330	description	'chemical compound'@en-gb
Q411330-description-en	Q411330	description	'pharmaceutical drug'@en
Q411347-description-en	Q411347	description	'pair of enantiomers'@en
Q411377-description-en	Q411377	description	'chemical compound'@en
Q411377-description-en-ca	Q411377	description	'chemical compound'@en-ca
Q411377-description-en-gb	Q411377	description	'chemical compound'@en-gb
Q411441-description-en	Q411441	description	'chemical compound'@en
Q411441-description-en-ca	Q411441	description	'chemical compound'@en-ca
Q411441-description-en-gb	Q411441	description	'chemical compound'@en-gb
Q411447-description-en	Q411447	description	'pair of enantiomers'@en
Q411456-description-en	Q411456	description	'chemical compound'@en
Q411456-description-en-ca	Q411456	description	'chemical compound'@en-ca
Q411456-description-en-gb	Q411456	description	'chemical compound'@en-gb
Q411461-description-en	Q411461	description	'chemical compound'@en
Q411461-description-en-ca	Q411461	description	'chemical compound'@en-ca
Q411461-description-en-gb	Q411461	description	'chemical compound'@en-gb
Q411478-description-en	Q411478	description	'chemical compound'@en
Q411478-description-en-ca	Q411478	description	'chemical compound'@en-ca
Q411478-description-en-gb	Q411478	description	'chemical compound'@en-gb
Q411517-description-en	Q411517	description	'chemical compound'@en
Q411517-description-en-ca	Q411517	description	'chemical compound'@en-ca
Q411517-description-en-gb	Q411517	description	'chemical compound'@en-gb
Q411552-description-en	Q411552	description	'chemical compound'@en
Q411552-description-en-ca	Q411552	description	'chemical compound'@en-ca
Q411552-description-en-gb	Q411552	description	'chemical compound'@en-gb
Q411588-description-en	Q411588	description	'chemical compound'@en
Q411588-description-en-ca	Q411588	description	'chemical compound'@en-ca
Q411588-description-en-gb	Q411588	description	'chemical compound'@en-gb
Q411629-description-en	Q411629	description	'chemical compound'@en
Q411635-description-en	Q411635	description	'chemical compound'@en
Q411635-description-en-ca	Q411635	description	'chemical compound'@en-ca
Q411635-description-en-gb	Q411635	description	'chemical compound'@en-gb
Q4116663-description-en	Q4116663	description	'disease of anatomical entity that occurs in the muscular and/or skeletal system'@en
Q411707-description-en	Q411707	description	'chemical compound'@en
Q411707-description-en-ca	Q411707	description	'chemical compound'@en-ca
Q411707-description-en-gb	Q411707	description	'chemical compound'@en-gb
Q4117076-description-en-ca	Q4117076	description	'chemical compound'@en-ca
Q4117076-description-en-gb	Q4117076	description	'chemical compound'@en-gb
Q4117076-description-en	Q4117076	description	'phosphate binder, bile acid sequestrant'@en
Q411770-description-en	Q411770	description	'chemical compound'@en
